,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
51,5.276905782373431e-07,5.276905782373431e-09,5.276905782373431e-07,5.276905782373431e-05,4.076182190613107e-07,4.076182190613107e-09,2.859569040275777e-07,2.859569040275777e-05,1.3776796792654197e-08,1.37767967926542e-10,1.3776796792654197e-08,1.3776796792654197e-06,8.261107456883525e-08,1.344173571685683e-09,1.344173571685683e-07,1.3441735716856829e-05,8.661066960473665e-07,8.661066960473665e-09,3.637293268228095e-06,5.588852349564211e-05,2.510623128090002e-08,6.857861632463345e-10,1.0663146146629954e-07,7.371458312207964e-07,3.226474873094079e-08,3.226474873094079e-10,3.226474873094079e-08,5.948362065744182e-06,1.8018384873238396e-06,1.8018384873238396e-08,1.8018384873238396e-06,0.00018018384873238395,1.4447280246795992e-06,4.68380079889272e-08,0.00040734221784325113,0.00030844600436666586,8.502770705171539e-05,8.502770705171539e-07,8.918672467069966e-06,0.01262865948900567,2.5123195286450317e-05,2.5123195286450315e-07,7.121369676144812e-05,0.004562308060378747,0.00018794214743963474,9.040180241572173e-09,1.7759397242818575e-06,0.000342767698146959,1.5865934168693614e-05,1.7738050742928943e-06,9.214369654464096e-05,1.0,7.247353230148769e-06,2.1163835187222163e-68,3.2868920018826906e-66,3.360973836218931e-64,9.341769510132856e-07,9.341769510132856e-09,3.1043927496778594e-07,8.081987383419017e-05,2.6703040409976546e-07,3.8275034902916725e-09,1.6122971603460468e-07,1.3865244413123812e-05,4.872769488359052e-08,4.511710618707233e-09,4.955910718996328e-07,5.7418650297137216e-05,3.4153854815682127e-06,5.8314091991706215e-09,2.078307468351853e-06,4.564990970883422e-05,6.111857664308785e-08,2.1378762907295517e-09,3.3666537597609224e-09,0.0001229012568995457,2.3520014751632123e-06,5.00377411379738e-08,8.55054821080536e-06,0.03508138849700725,0.00014791720274741848,7.194574058492746e-07,0.0002440041631869435,0.003333564226071209,1.6353686670616466e-05,1.1361866581923617e-08,7.360915078931911e-06,2.116389382311945e-63,1.5156337084823947e-65,1.4097557326154436e-109,1.500454537227506e-74,1.2396366292564198e-63,3.6092497828628115e-67,9.33710644353015e-68,2.0837268940150534e-65,0.0012794000402165037,1.671541562189553e-06
52,0.0010114845459694357,1.0114845459694358e-09,1.0114845459694358e-07,1.0114845459694357e-05,0.0015252951951884592,1.5252951951884596e-09,3.317700956133513e-08,3.317700956133513e-06,0.0007495480629189507,7.495480629189508e-10,7.495480629189508e-08,7.495480629189507e-06,0.0005519102149397219,6.383741050105722e-10,6.383741050105721e-08,6.383741050105722e-06,0.004532902918659878,4.532902918659879e-09,1.408676366489355e-07,5.358812691477877e-06,0.003013540922809167,1.3847577634396017e-09,8.245781035807367e-08,8.493034982397914e-06,0.0002171920811390318,2.1719208113903183e-10,2.171920811390318e-08,5.927889558530866e-06,0.00184625214087107,1.8462521408710703e-09,1.8462521408710702e-07,1.8462521408710703e-05,5.86454950366322e-05,2.0325189033797694e-09,2.7280619898124643e-08,8.929898900173065e-06,0.0002025107071197027,2.0251070711970274e-10,4.467596148319412e-08,4.8403083687058655e-06,0.00021512154262580505,2.151215426258051e-10,1.4988843732926685e-07,3.64892486512153e-07,0.00029987055151372747,6.169398397463796e-14,7.409873544388176e-11,6.353866300632017e-09,4.1373786261915e-06,5.171520778717415e-10,1.4518247034582986e-07,6.861174921976808e-06,1.0,5.35835568037003e-71,7.269826666961849e-70,5.395622894557791e-67,9.351998176291094e-05,9.351998176291095e-11,1.8427466191682506e-07,8.426935855665688e-07,0.000937058401027273,7.793054957041325e-10,2.277612105698501e-07,4.1435259129091994e-06,0.0057792209835867215,6.902798973817518e-10,2.4321215413409977e-07,8.126494851072633e-05,0.0003429881959483326,9.996409793062974e-09,5.147631990154447e-07,0.00030815539829596853,0.0007075257952060262,7.971612293915408e-10,9.113619248539034e-07,4.4874762165356304e-05,0.0015222144684531682,2.7993523247034055e-09,3.454470127971199e-08,3.7319450958363396e-06,0.00010743308668631832,8.604745999316493e-10,1.3606452528650959e-08,3.362673116763585e-07,8.674599764228614e-05,6.713928927547669e-13,3.2038278641982774e-10,1.0708810233892664e-66,1.6696187893693834e-65,5.428228710859408e-113,5.635550818941319e-76,3.955586039240308e-67,6.6728831402870775e-65,5.736813604084076e-71,2.890622571047876e-69,4.6897635796448044e-05,0.001657786638493601
53,1.7862587146416411e-71,1.7862587146416409e-65,1.7862587146416408e-67,1.786258714641641e-69,3.632672347671865e-71,3.6326723476718646e-65,5.5778564296650635e-67,5.577856429665064e-69,9.862011347546619e-71,9.862011347546617e-65,9.862011347546617e-67,9.862011347546617e-69,6.65616339796322e-70,3.2955172438422295e-64,3.2955172438422295e-66,3.2955172438422296e-68,3.1478438541495856e-70,3.147843854149585e-64,4.419644487243187e-66,4.439603858996687e-68,1.0753477838307507e-69,1.0639631055919906e-63,8.160148481682434e-67,1.6251645063441656e-68,5.529332283837075e-71,5.529332283837074e-65,5.529332283837074e-67,3.1727469946069774e-68,1.4267946849417958e-72,1.4267946849417955e-66,1.4267946849417955e-68,1.4267946849417955e-70,5.477510519713331e-72,1.2638099087569906e-65,4.931413211102572e-66,4.3582233171611384e-69,7.623336232805366e-72,7.623336232805365e-66,8.329317501154494e-67,1.7240769399671384e-69,1.0861019373316768e-70,1.0861019373316766e-64,6.436467254757797e-67,2.1472811684865206e-69,1.6867777357741495e-70,8.400390125500479e-68,6.340426014033535e-70,1.8829004428334114e-71,8.928526386021954e-73,8.87468144028955e-65,1.409277785898097e-66,2.1024281223324416e-68,5.622626845251765e-71,1.0,1.6386555372008336e-05,2.614596920565567e-07,2.2569512497994703e-71,2.25695124979947e-65,8.84177989408724e-67,2.779776667750049e-69,3.1553384219095817e-71,4.760846971353302e-64,9.107776699244056e-67,7.415923595067923e-68,5.6595823527000376e-70,5.9316306094696585e-64,1.069022610882977e-66,2.703715953297343e-68,3.35443689975425e-70,2.4104209749891036e-64,5.107472385385409e-66,2.1730277710835638e-68,1.2523554070323742e-69,6.997343071109582e-64,9.635310071408712e-66,6.228963316399269e-71,4.040053388736219e-72,3.8967863577853255e-65,7.797650604537743e-67,8.414130527978558e-70,2.3553599646538878e-70,8.099719921503451e-65,1.1883716188213962e-66,2.767989978381447e-69,1.927962566172909e-70,3.4223633102751558e-68,1.7951316802689892e-69,3.196963844771819e-07,1.2301748892132517e-10,1.8532974223295918e-47,4.9604463309535075e-14,6.200516658794821e-08,1.4493092781906114e-09,0.00029772386405243833,1.6925157501573664e-05,3.7444698262674586e-69,1.8650948688028348e-71
54,1.343356063022939e-70,1.343356063022939e-68,1.343356063022939e-66,1.343356063022939e-68,3.075719636038352e-70,3.0757196360383512e-68,1.936050226066678e-67,1.9360502260666782e-69,6.064368697939504e-70,6.064368697939503e-68,6.064368697939503e-66,6.064368697939503e-68,1.9476010913117628e-68,6.915259227439254e-68,6.915259227439254e-66,6.915259227439254e-68,1.1309158637152951e-69,1.1309158637152951e-67,6.6211188142948245e-65,8.046310203164836e-67,4.149207037367708e-69,3.6371300106126055e-67,2.751243439332951e-65,9.056308128921181e-68,4.930573727446174e-69,4.930573727446174e-67,4.9305737274461735e-65,1.1433210472354738e-66,1.5670249934365745e-69,1.5670249934365745e-67,1.5670249934365744e-65,1.5670249934365745e-67,1.4775174085441014e-69,3.990228864090229e-67,2.780400076672185e-63,6.510742483029099e-66,1.168287325930472e-67,1.1682873259304722e-65,2.3274729764337112e-64,4.022580582588997e-66,7.498436930526822e-69,7.498436930526823e-67,8.194025240200807e-64,1.4875659364075208e-66,3.777232911757421e-68,4.420730365073568e-69,5.434886909153048e-67,1.9131360529855893e-68,2.1921882508413884e-70,1.3426102576756904e-66,1.936390384679897e-64,3.4892167808826935e-66,8.151687295716689e-70,1.7510695720279188e-05,1.0,1.2501530123459112e-05,6.2110227948671e-70,6.2110227948671e-68,5.226032373319889e-66,1.8975428926481385e-68,2.6869692782603794e-69,8.214733967911819e-67,3.4898050523330214e-65,1.862772920671913e-66,5.097931031096004e-70,1.780252125041214e-66,2.941948455368163e-65,7.09256905530456e-67,4.406402339093502e-69,1.1211109037043121e-66,4.32300270237573e-65,8.19995494488433e-67,1.641007482132804e-68,2.0387623890148496e-67,1.350868961265574e-65,5.404367530362161e-67,3.7895765961603314e-70,3.0635658297905684e-67,2.103016959081933e-64,4.097037502596026e-65,8.587314196709526e-68,1.9146884211679784e-66,1.0928948057279483e-63,5.209028500862656e-66,3.577261342947799e-67,4.0229426828153904e-69,1.6176963523659775e-66,3.0232348598175948e-05,4.993283847367127e-07,1.2255737373116834e-47,5.113429108993762e-12,3.361848219411848e-05,2.0652755386558154e-07,2.4412609490779172e-05,0.006609042194663897,5.2683060315520035e-68,2.8135154368730823e-69
55,1.5310890608673765e-67,1.5310890608673764e-69,1.5310890608673765e-67,1.5310890608673763e-65,3.100982861204057e-67,3.100982861204057e-69,2.057563288724587e-67,2.0575632887245872e-65,2.7682972024392832e-67,2.768297202439283e-69,2.7682972024392832e-67,2.768297202439283e-65,5.93049240344121e-67,2.5837190107957695e-69,2.5837190107957693e-67,2.5837190107957694e-65,1.4508583402420821e-68,1.450858340242082e-70,1.3322937525844333e-66,2.388738976315453e-64,4.840563643962469e-66,7.54764026083997e-68,4.81975906114029e-66,1.873727647540874e-64,3.835159842244714e-67,3.835159842244714e-69,3.835159842244714e-67,2.710982725769589e-64,3.124267684507664e-68,3.124267684507664e-70,3.124267684507664e-68,3.124267684507664e-66,2.8488190939923678e-67,2.1664080215105996e-69,1.2792370784231562e-65,6.078805530461511e-64,9.832877631213159e-67,9.83287763121316e-69,7.323569402535352e-66,7.812008949037538e-64,1.4960752667216407e-66,1.4960752667216408e-68,2.2813135425590235e-66,6.429940729673626e-64,1.7616881709553588e-65,5.19943364244493e-71,2.7494618380212203e-69,8.647818492685655e-67,2.767388385904442e-68,5.53685547330755e-68,5.701745601323247e-66,3.309870512260615e-64,5.612655653661833e-67,2.5919333585360895e-07,1.1597557273048964e-05,1.0,3.5383374932770075e-68,3.5383374932770076e-70,2.448916231344821e-67,3.3354742615273254e-66,6.945878972671533e-68,2.621529817560135e-68,5.414509736702139e-67,5.296804136482427e-65,7.16641995094112e-67,5.30763514099918e-69,2.2503990588538268e-66,2.9484365784959916e-65,2.7830374073196854e-68,6.645695509190805e-69,6.934985396407804e-67,8.630179498872653e-65,2.793512235936991e-66,1.14369641226529e-68,2.881472808776632e-66,9.814433578190184e-66,3.820288998134658e-68,2.057786640911176e-70,1.4569925327507307e-66,1.1380057642515077e-63,1.3733019152378488e-66,6.412883891680108e-68,4.09033403007797e-66,2.497568950396459e-64,9.326263933586527e-66,5.442493587575512e-71,1.5473730172765983e-68,0.010132111556654586,4.667293320975923e-05,2.526811888075378e-49,6.185952364333465e-14,0.0015137614128093917,7.034071008874504e-06,1.1312944320937375e-07,7.666765193102669e-05,2.1199454165909406e-65,2.7479526064663665e-67
56,0.05633144635011823,5.633144635011824e-08,5.6331446350118234e-06,0.0005633144635011823,0.0008415000819892434,8.415000819892435e-10,7.951777908397961e-08,7.951777908397961e-06,0.004983197552652721,4.983197552652722e-09,4.983197552652721e-07,4.983197552652721e-05,0.00354292023279095,6.533616704692009e-10,6.533616704692009e-08,6.533616704692009e-06,4.7799115533360196e-05,4.77991155333602e-11,5.852582911007972e-08,2.8679166632993187e-06,3.1002963593868555e-05,4.90779367837461e-11,6.3756493984532444e-09,1.4805875045879183e-07,4.525139198660271e-05,4.525139198660271e-11,4.525139198660271e-09,2.6173203496051405e-07,2.481087897544677e-05,2.4810878975446775e-11,2.4810878975446772e-09,2.481087897544677e-07,1.8570132341259794e-05,1.4735263064623472e-10,9.097970560623922e-09,1.4727816449159116e-06,3.8876640195518016e-05,3.8876640195518024e-11,1.4156095964018426e-09,1.2883945105870478e-07,1.3312116095982155e-06,1.3312116095982157e-12,2.117418503519829e-08,4.460384780425799e-07,4.578363619565692e-05,6.366480375528843e-14,5.9553594235459605e-12,3.1248652973694387e-10,3.8692799075276215e-07,2.2018749856138397e-11,1.046813722835201e-08,8.057996101622197e-07,8.520856592468075e-05,1.9597167172243962e-71,5.046828076833272e-70,3.0992120182885944e-68,1.0,1.0000000000000002e-06,1.0514093971333506e-06,0.0001281089111607574,0.003774870100173962,1.1849411896059675e-09,2.2365864521076942e-07,1.876477159919299e-05,0.0011100066986827054,4.981691095034568e-11,1.8120079271414012e-09,5.332017372334052e-06,0.0005542335184358037,1.4683241776490986e-11,7.952214176166894e-09,5.425666946142882e-07,2.9858726964781756e-05,1.0391320996672446e-10,7.180824347198791e-09,5.565224118318763e-08,5.762976820905233e-05,3.6575904114304155e-10,2.3753970123639238e-09,1.8191225158456242e-06,5.453852021542047e-06,5.151298657263354e-11,1.2106932848596231e-08,3.5756206603049955e-07,2.2012650887352987e-06,1.1689659208019458e-13,1.8647767923572562e-11,3.1387963989459964e-68,9.156702810609945e-66,3.435107900063656e-114,1.1369061556154986e-77,1.861084040371249e-67,8.04789291781169e-67,3.0547714676987885e-72,1.1000450758956406e-70,2.7136492553950462e-05,4.2983265452956984e-05
57,5.633144635011824e-08,0.05633144635011823,0.0005633144635011823,5.6331446350118234e-06,8.415000819892435e-10,0.0008415000819892434,7.951777908397961e-06,7.951777908397961e-08,4.983197552652722e-09,0.004983197552652721,4.983197552652721e-05,4.983197552652721e-07,3.5429202327909504e-09,0.0006533616704692009,6.533616704692009e-06,6.533616704692009e-08,4.77991155333602e-11,4.7799115533360196e-05,5.852582911007972e-06,2.867916663299319e-08,3.100296359386856e-11,4.907793678374609e-05,6.375649398453244e-07,1.4805875045879184e-09,4.525139198660271e-11,4.525139198660271e-05,4.525139198660271e-07,2.6173203496051403e-09,2.4810878975446775e-11,2.481087897544677e-05,2.481087897544677e-07,2.4810878975446772e-09,1.8570132341259797e-11,0.0001473526306462347,9.097970560623922e-07,1.4727816449159116e-08,3.8876640195518024e-11,3.8876640195518016e-05,1.4156095964018426e-07,1.288394510587048e-09,1.3312116095982157e-12,1.3312116095982155e-06,2.117418503519829e-06,4.460384780425799e-09,4.578363619565693e-11,6.366480375528842e-08,5.955359423545961e-10,3.124865297369439e-12,3.869279907527622e-13,2.2018749856138393e-05,1.0468137228352008e-06,8.057996101622198e-09,8.520856592468077e-11,1.959716717224396e-65,5.046828076833272e-68,3.0992120182885946e-70,1.0000000000000002e-06,1.0,0.00010514093971333506,1.2810891116075739e-06,3.7748701001739625e-09,0.0011849411896059673,2.2365864521076943e-05,1.876477159919299e-07,1.1100066986827055e-09,4.981691095034567e-05,1.8120079271414012e-07,5.332017372334052e-08,5.542335184358039e-10,1.4683241776490984e-05,7.952214176166895e-07,5.425666946142881e-09,2.985872696478176e-11,0.00010391320996672445,7.180824347198791e-07,5.565224118318763e-10,5.762976820905234e-11,0.0003657590411430415,2.3753970123639236e-07,1.8191225158456243e-08,5.4538520215420476e-12,5.1512986572633535e-05,1.2106932848596231e-06,3.5756206603049957e-09,2.201265088735299e-12,1.1689659208019456e-07,1.864776792357256e-09,3.1387963989459963e-70,9.156702810609946e-72,3.435107900063656e-108,1.1369061556154984e-75,1.8610840403712488e-69,8.047892917811691e-73,3.054771467698788e-66,1.1000450758956407e-68,2.713649255395046e-07,4.298326545295699e-11
58,2.2497103398516657e-07,2.249710339851666e-05,0.0022497103398516657,2.249710339851666e-05,2.9232033889606063e-06,0.0002923203388960606,0.03598351223066035,0.00035983512230660346,7.835431238642566e-06,0.0007835431238642566,0.07835431238642565,0.0007835431238642566,3.8682826168343385e-07,1.8315721831944847e-05,0.0018315721831944846,1.8315721831944847e-05,1.0848553402848866e-07,1.0848553402848864e-05,7.588163158765674e-05,2.5429391804366596e-05,1.9398776028953094e-08,4.452539546446012e-06,9.224090743097498e-05,1.8966017436852014e-06,1.3794774480696405e-08,1.3794774480696405e-06,0.00013794774480696404,1.464283003789202e-06,4.135156178241923e-12,4.1351561782419225e-10,4.1351561782419224e-08,4.1351561782419225e-10,3.4632753954580066e-08,1.1199321454054709e-05,0.00010923716380119007,1.8082948325217469e-06,5.656667159799761e-09,5.656667159799761e-07,8.295135839384405e-05,1.7143148329076902e-07,2.2149546574122384e-09,2.2149546574122382e-07,0.00028432995353963196,3.6492097644037995e-07,4.346926441973952e-10,6.685781130698684e-10,1.3947868534369595e-07,3.285720463941427e-10,6.615773853254382e-11,7.788323729523879e-07,0.00011974367017513577,4.845933641124412e-07,3.038416898477756e-07,1.3893565582415763e-66,7.68476126214594e-66,3.881761603553895e-67,1.9027194222217604e-06,0.00019027194222217604,1.0,0.0005131110266823616,2.2116271901804065e-06,0.0001543241729154867,0.0003515313718969005,2.0324925656682265e-06,5.575163799698974e-07,3.5772281847976314e-06,0.0013377935722956903,1.5806731094400098e-05,4.668809696117436e-07,3.286873884712776e-05,0.00036032481030101636,8.147061337248997e-06,1.1467772693885354e-07,7.747833403371079e-07,0.0009579690862809498,2.2733622437879415e-07,5.565732972490075e-09,2.1564664093658904e-07,9.490020484040218e-05,6.521974409557583e-07,3.9658163960807525e-11,9.916253122485846e-07,3.762626348561917e-05,1.0291078665895616e-07,4.522087834734116e-09,1.6260057848600164e-09,4.970970072627312e-07,1.1234360563945464e-67,3.7040607424164425e-69,3.927789666851282e-110,4.493027782372693e-73,7.385479244738506e-67,2.1186587039572507e-69,3.2633288767678346e-67,6.520339966583498e-66,9.485345802224232e-05,3.7644526527047794e-08
59,0.00014652991566647256,1.4652991566647257e-06,0.00014652991566647256,0.014652991566647256,8.82115301538849e-05,8.821153015388491e-07,0.00011736272016663377,0.011736272016663376,1.0649683058688935e-05,1.0649683058688935e-07,1.0649683058688935e-05,0.0010649683058688935,2.6807814491028502e-05,3.9206096478830157e-07,3.920609647883016e-05,0.003920609647883016,8.331619709922924e-07,8.331619709922924e-09,5.883768174210438e-06,0.00042873400486621144,7.901813660078462e-08,2.606184444080265e-09,2.7240608911453686e-06,6.311134761288371e-05,1.94970319329852e-06,1.94970319329852e-08,1.94970319329852e-06,2.716541858527335e-05,7.039692863571382e-07,7.039692863571383e-09,7.039692863571382e-07,7.039692863571383e-05,3.4219899119294376e-07,1.1023190917197176e-09,7.115948252034787e-07,3.3905106200145156e-06,5.031896641805154e-08,5.031896641805154e-10,2.5352203082361393e-07,2.1646679827116448e-05,1.1747718930314421e-07,1.1747718930314422e-09,1.0718669631983955e-07,2.688446550375583e-05,2.2504193704626227e-08,7.513991213200758e-12,1.4552280493174637e-10,4.396888215388923e-08,4.062491167133066e-09,5.839033279021702e-09,1.3399738235425624e-06,0.00011232584158457822,1.2371208847554883e-06,3.889059898078623e-69,2.4843375106004216e-68,4.707314714325577e-66,0.0002064158050851022,2.064158050851022e-06,0.0004568483476131907,1.0,6.0624604407198455e-06,2.8014722983643554e-07,3.3830450341883806e-05,0.003504530803416271,3.1148193911106675e-05,3.0600886609854875e-08,3.058182191956969e-06,0.001380835701114851,1.2274890224250114e-06,1.2703372960465245e-07,1.4054756381031445e-05,0.0014279507760327347,1.0648157670687986e-06,3.0617830470132256e-09,1.338984912931797e-06,4.3433336191423335e-05,5.938454535321796e-07,2.345274710401228e-08,2.3161282235696823e-07,1.9796458874400647e-05,7.444498194654312e-08,1.0163495633391269e-08,5.237857526236477e-07,6.927482135113053e-06,3.771719724053897e-08,6.358612303339304e-12,1.5375396181742974e-09,2.5962331065052544e-66,2.0857730017575556e-67,2.345025246898034e-112,6.4120498744916e-76,2.7373642794831376e-65,4.840055768171933e-68,2.7392105247657757e-70,9.196575127556687e-68,0.003335025750250355,1.592379360612093e-05
60,0.016241362188028432,1.6241362188028436e-08,1.6241362188028432e-06,0.00016241362188028433,0.04581519532394633,4.581519532394634e-08,1.1461142076183689e-06,0.00011461142076183689,0.04231511005716592,4.231511005716593e-08,4.2315110057165925e-06,0.0004231511005716592,0.004712065471043117,7.230141715465884e-09,7.230141715465883e-07,7.230141715465882e-05,0.00016039524917385527,1.603952491738553e-10,3.5013425443891966e-07,1.2583953438086636e-05,1.3104383417569709e-05,4.7450707136842766e-11,1.5082906823677145e-08,5.966218695743024e-07,4.427169325717037e-05,4.4271693257170376e-11,4.427169325717037e-09,7.681216048805981e-07,1.1624765244492084e-05,1.1624765244492086e-11,1.1624765244492086e-09,1.1624765244492084e-07,0.00010391514454779951,1.9185137585424455e-11,8.573360753787321e-10,3.443285600725055e-08,3.335284665395156e-06,3.3352846653951565e-12,1.4048047042808286e-09,7.374280638294194e-08,1.2005166409498774e-06,1.2005166409498776e-12,2.675373271281019e-10,5.675312259635294e-08,6.986178390965121e-06,1.8650363570468338e-14,1.687758110857227e-12,3.403221845929256e-10,1.8839337923934013e-07,1.8672964679981645e-11,1.1715682777243315e-09,2.7115201847909724e-07,0.0010050779025140362,3.2253087014398144e-71,2.570231913650951e-69,7.161986010785244e-68,0.004443817704620635,4.4438177046206364e-09,1.438676822552346e-06,4.429345252912107e-06,1.0,1.954180393026146e-08,6.631857066511564e-08,6.8345905571534e-05,0.0004897189599770283,3.016461346915843e-09,1.7168992569533426e-07,3.651288405858589e-05,0.000544381367178437,4.2568722679722445e-09,6.197562004681274e-08,2.3079175189417464e-05,0.00013412663484917625,4.03440299309605e-11,9.636722202494416e-09,1.161933736730819e-06,5.871451749652636e-05,1.67604441047626e-10,5.405703763890724e-09,3.6365968914417745e-07,1.948328072919966e-05,2.172810145642825e-11,2.8772722396945077e-10,1.356505498910658e-07,5.5564184983192245e-06,1.1507598113885121e-14,6.685755589578072e-12,3.1360120854402475e-68,3.0569337908867722e-65,1.5479060398827661e-114,3.3707295767893535e-78,3.1431525553665078e-68,3.667737844769174e-67,3.1364603190473165e-71,5.4076777156773314e-70,4.541799533585551e-05,0.0002205271220829157
61,3.9723932713907165e-09,0.003972393271390716,3.972393271390716e-05,3.972393271390716e-07,3.1152747189776776e-09,0.003115274718977677,4.774124741506106e-05,4.774124741506106e-07,2.2487681011312999e-10,0.00022487681011312995,2.2487681011312996e-06,2.2487681011312995e-08,3.035358419590888e-10,0.012048145367637944,0.00012048145367637944,1.2048145367637945e-06,4.4270819270486135e-09,0.004427081927048613,5.8017552006644804e-05,7.323687285565351e-08,6.3931851060506995e-12,3.083065270770897e-05,3.4303861451744964e-08,2.037489172597758e-09,5.565180202582313e-11,5.565180202582312e-05,5.565180202582313e-07,1.6457215134637945e-09,1.1118406820625079e-12,1.1118406820625077e-06,1.1118406820625077e-08,1.1118406820625077e-10,7.106473436496324e-11,0.00011629265227791128,1.77793884841731e-07,8.655170563191688e-10,1.71264027348435e-11,1.71264027348435e-05,6.392667875101227e-08,7.820484397415259e-10,2.488107973623223e-13,2.4881079736232226e-07,1.6077260342572495e-07,8.251368234362705e-10,6.614294016983146e-12,1.4081666549419609e-08,3.7712980583969834e-11,8.732632583375265e-13,1.192671289890379e-13,3.2590759075600554e-06,1.4504962751970433e-07,2.612508931346547e-09,5.618635576708942e-10,3.2711437100866705e-64,5.281936478990847e-67,1.8169840632567684e-68,9.376506940159732e-10,0.000937650694015973,6.748004200536079e-05,1.375837073490417e-07,1.3135745066820701e-08,1.0,0.0005990866680139026,4.5813772944179446e-07,7.016059059463644e-09,0.002152297206479283,9.443289657038393e-06,4.636924165403354e-07,6.312251671927992e-10,0.0003841446628454452,1.3901198424758144e-05,1.5640745098609693e-07,7.11447810119423e-11,0.00010775049198982922,1.0808531567549071e-06,1.0454850787494399e-09,1.5198120729898563e-10,9.801769954565994e-05,3.5102592003398684e-07,5.294400407339247e-10,9.738935408066014e-12,6.611358123397738e-06,9.209903063643826e-09,1.1937106727401898e-10,2.669225940935878e-12,1.3422518198098438e-08,4.488608799533942e-10,2.0153864366535474e-69,1.9817080565976977e-70,7.185628736174602e-109,2.4243236595147774e-76,7.575807084969062e-70,1.6026456093390202e-72,6.1483965468093035e-65,1.1063975982843097e-67,2.9699070290952336e-08,2.079388688552844e-10
62,1.0496383331207061e-08,1.0496383331207061e-06,0.00010496383331207061,1.0496383331207061e-06,4.488397728875631e-07,4.4883977288756306e-05,0.009711468338567583,9.711468338567583e-05,3.62665115320143e-07,3.62665115320143e-05,0.00362665115320143,3.62665115320143e-05,2.17887621633893e-06,0.00013105920580824446,0.013105920580824446,0.00013105920580824446,1.493630491668642e-06,0.0001493630491668642,0.006799171583212549,0.00010346377551122014,3.5502494310039065e-09,5.481137277562523e-07,5.654700473044425e-05,1.6265567429777065e-07,1.329414633341672e-08,1.329414633341672e-06,0.0001329414633341672,4.6603453782049264e-07,3.8083830668862625e-09,3.808383066886262e-07,3.808383066886262e-05,3.808383066886262e-07,2.5028961505705857e-08,1.7445973443090335e-06,3.335758764529936e-06,3.0335704734006697e-08,1.7070661805211603e-09,1.7070661805211602e-07,5.19101958145966e-06,2.297034992209565e-07,2.2729259404305178e-09,2.2729259404305178e-07,1.4043679163251828e-05,3.0761666671695354e-08,6.788892218920124e-10,1.485761724444491e-11,1.7431417425209484e-08,2.9401805391762983e-10,4.198733232038664e-12,8.942337376767079e-08,2.549115066905767e-05,1.191214193205538e-07,1.7774830587589753e-07,6.773768625949963e-67,2.4288652389081702e-65,4.062169464256984e-67,1.9157223010435767e-07,1.9157223010435764e-05,0.00016638265765085515,1.7984196382169084e-05,4.825338658788259e-08,0.0006484735053068632,1.0,0.0002551279552527115,6.307195607838484e-08,1.3367007173765104e-05,0.0032275365641873895,6.920747105885942e-05,2.6003518235226955e-07,1.7943910659478157e-06,0.00031903188177646516,3.45289330989027e-05,2.2016230048634684e-08,8.649754700688715e-07,0.00028348282873414684,1.319559275695544e-06,1.1498974548293075e-08,3.8870289738282595e-06,3.634286832341941e-05,2.23104864756745e-08,9.12728277128215e-10,1.2046600606733013e-07,4.980746925484945e-07,5.346306245444829e-08,3.84437730901133e-10,2.6421857260778492e-11,3.739167741958308e-08,3.853766285442027e-67,4.81750016585832e-69,3.1404737801092215e-111,1.041901593289906e-74,5.192293404687626e-67,5.7503673987201797e-70,4.0321339184847846e-67,6.938623394514749e-65,4.409941031905345e-06,3.699882271521251e-08
